"","Activity","Subject","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-std()"
"41","SITTING",11,11,2,11,2,0.276590197358491,-0.0149195616754717,-0.0651074627358491,-0.0782926317207547,-0.0739063570584906,-0.139938512454717,0.871963798301887,0.213716305739623,0.417642339056604,-0.55821729509434,0.0120653684075472,-0.166800729377358,0.0761777324716981,-0.000213838552075472,0.202835835464151,0.118848305875472,0.0392151088490566,-0.162877830877358,-0.0399984915849057,-0.0755284478679245,0.0366678512830189,0.0661595268264151,0.110645635622642,0.174610049018868,-0.0948423481320755,-0.0392813049264151,0.00858528223773585,0.0450364105584906,0.114262158664151,-0.100656294075472,0.114262158664151,-0.100656294075472,0.198794657886792,-0.202069662137736,0.0341925759377359,-0.124169214188679,0.377902127849057,-0.247368636358491,-0.0229253993207547,-0.235632971251321,-0.981481454339623,-0.934503182830189,-0.99940375245283,-0.998526988113208,-0.998086290754717,-0.999520886037736,-0.980831750377358,-0.967454617735849,-0.999538110188679,-0.999125012075472,-0.999488085660377,-0.999596101698113,-0.985106875471698,-0.98263664490566,-0.999403759622641,-0.998022355471698,-0.842550423037736,0.198648837339623,-0.943695717735849,0.192259107913208,-0.942912433830189,-0.0398966601509434
"42","SITTING",12,12,2,12,2,0.275007224901961,-0.0157892988523529,-0.0736566364431373,-0.252453403558824,-0.329717402307843,0.234654747901961,0.926228975490196,0.0830509010823529,0.585298600019608,-0.443606390372549,-0.367342126098039,0.169013714372549,0.0771277656078431,0.0105990504054902,0.165369984392157,-0.164240902772549,-0.0102290849990196,0.0214112442745098,-0.0424159182941176,-0.0751980398235294,0.050854540672549,-0.11053711917451,0.0552939927607843,-0.2981287996,-0.0941023489803922,-0.0387477474705882,-0.0354107700019608,0.0847437445294118,-0.0257429784568627,-0.0134513585980392,-0.0257429784568627,-0.0134513585980392,0.226900859364706,-0.104897706313725,-0.0273994531490196,-0.0851126113333333,0.391259819176471,-0.286524472215686,-0.0439418213411765,-0.1482903921,-0.97966614372549,-0.942768016862745,-0.999096576470588,-0.997996173921569,-0.995953719803922,-0.999432918627451,-0.977109887058824,-0.964236191372549,-0.99934146,-0.998997241764706,-0.999150637843137,-0.999557271372549,-0.968528985294118,-0.963725248823529,-0.999632131764706,-0.999233248431373,-0.926977687254902,0.00487835794117647,-0.876750700392157,0.255191492990196,-0.947712418823529,-0.111982191447059
"43","SITTING",13,13,2,13,2,0.274328499591837,-0.00587732936326531,-0.0675210082,-0.172182134130612,-0.0624233713469388,0.292929808532653,0.92557651244898,0.101769752489796,0.454871266136735,-0.232976072020408,-0.194047002204082,0.376836929142857,0.0752865881142857,-0.00112344092891837,0.237635633138776,0.015878656455102,0.191129261838776,0.0934997625857143,-0.0355124856836735,-0.0902687401836735,0.0491707743265306,-0.374458577469388,0.487379624020408,-0.442729781626531,-0.095919848877551,-0.041036688077551,0.0314569465959184,0.0291011959591837,0.110587618236735,-0.136968681869388,0.110587618236735,-0.136968681869388,0.252334577972245,-0.177103500265306,0.116057358518367,-0.169735178102041,0.393749931865306,-0.38450639144898,0.00353059554285714,-0.0539273045165306,-0.990135477755102,-0.959673916122449,-0.996650392857143,-0.985782237142857,-0.980941179183674,-0.998170487755102,-0.992678212653061,-0.983914101836735,-0.999618244285714,-0.999430108571429,-0.999602332653061,-0.999754351632653,-0.983218202857143,-0.982456053877551,-0.999497165102041,-0.998351791632653,-0.831104855306122,0.150538936606122,-0.781665045510204,0.360646362877551,-0.96964939877551,0.00767543343469388
"44","SITTING",14,14,2,14,2,0.279990577037037,-0.00870565463888889,-0.0141421111740741,0.0676066703037037,0.0256860625537037,0.250666946266667,0.939038759814815,-0.0364533962277778,0.609424529055556,0.198518352314815,0.178306866296296,0.441489574355556,0.0741878844074074,-0.00436185985848148,0.199933242359259,-0.0454489095185185,0.0680814980185185,0.114729575409259,-0.0440403326851852,-0.0713478280925926,0.0734320345703704,-0.0559193917592593,-0.00398369279629629,-0.335970696192593,-0.0921614578888889,-0.0434577295055556,0.125789295638889,0.215750134266667,-0.0387199185037037,-0.019290612037037,-0.0387199185037037,-0.019290612037037,0.107559006283148,8.66569999999997e-05,-0.181643298611111,0.031910705137037,0.229382752385185,-0.131009689775926,0.0429877619259259,-0.3212034805,-0.976456609259259,-0.932644766111111,-0.998202714074074,-0.994335441481481,-0.987487815,-0.999034601481481,-0.981566649444444,-0.968951769814815,-0.999286823888889,-0.99912499462963,-0.998820261851852,-0.999558710925926,-0.978577117592593,-0.969806729814815,-0.999535771296296,-0.998476403518519,-0.897828862592593,0.015368050237037,-0.844209289259259,0.19841410045,-0.938271605740741,-0.171970730796296
"45","SITTING",15,15,2,15,2,0.27290337979661,-0.0117188472271186,-0.037328695340678,-0.336228910355932,-0.0903976279830508,0.16978415216322,0.89036426220339,0.210849305016949,0.491094734016949,-0.669295185915254,-0.131040123338983,0.271983558949153,0.0784792788644068,-0.00898437589491525,0.192422360576271,-0.114710716550847,0.180527673171186,-0.0821781622033898,-0.0377111130338983,-0.0803428762830509,0.058979339820339,-0.0732399196440678,-0.097677499220339,-0.201292852440678,-0.0953649067966102,-0.0396068774557627,0.107847547679661,0.0536076142949153,0.0873647170932203,-0.107573035362712,0.0873647170932203,-0.107573035362712,0.197789073369492,-0.206303005908475,0.0260387238813559,-0.130259339535593,0.390101094144068,-0.292424915933898,-0.0312527615915254,-0.156850876561017,-0.986619609491525,-0.938926430779661,-0.998710901694915,-0.995142060508475,-0.992630457627119,-0.999274184576271,-0.988106102033898,-0.978159013220339,-0.999624275423729,-0.999430649322034,-0.999634526779661,-0.999739710169491,-0.986152580338983,-0.979201724745763,-0.99965389559322,-0.998743608983051,-0.866744593389831,0.157506318561017,-0.91121872559322,0.242818344188136,-0.953933072881356,-0.0544036755389831
"46","SITTING",16,16,2,16,2,0.280768574492754,-0.0102497939956522,-0.0916862147057971,-0.0163545204366667,-0.111432152478261,0.134807722843478,0.942457377971014,-0.086588253942029,0.453658236750725,0.0756573278115942,-0.192407739614493,0.251550886478261,0.0734346720289855,0.00985642890855072,0.134113314608696,-0.0151668070130435,0.12715130743942,-0.0436123977521739,-0.0412014042275362,-0.0574525433043478,0.0184441366550725,0.126926576478261,-0.156094340614493,-0.123145764094203,-0.0957204520289855,-0.0450369280637681,0.120833332515942,0.263621323463768,0.132741948575362,-0.113441126,0.132741948575362,-0.113441126,0.233046082074783,-0.197824030823188,-0.00386242976666667,-0.0980848753478261,0.41017468415942,-0.289148962869565,-0.0673075042,-0.158110374389855,-0.987043828985507,-0.961456685507246,-0.998643755652174,-0.995596469710145,-0.98662837826087,-0.999195734782609,-0.990964251304348,-0.981752167391304,-0.999567572028985,-0.999097414782609,-0.99911076057971,-0.999643344927536,-0.978632856956522,-0.96679600173913,-0.99818811826087,-0.99308716115942,-0.752123937521739,0.240617264101449,-0.840809753623188,0.320055144681159,-0.917502787536232,0.000688060278260866
"47","SITTING",17,17,2,17,2,0.2773570196875,-0.014156274084375,-0.1477618683375,0.0145487066875,0.0741615493578125,0.269356561,0.94488374765625,-0.002814673171875,0.444313278992187,0.246682864453125,0.30188997628125,0.663478223796875,0.075070986171875,0.0056097104915625,0.24498415553125,-0.0506427256046875,0.22908771646875,0.0019024380171875,-0.042549159015625,-0.0669245931234375,-0.04628496345,-0.292192110075,0.240640545978125,-0.381593809989063,-0.094247696875,-0.0411134199378125,0.137312572484375,0.0074557328265625,0.0636952349203125,-0.0690181574046875,0.0636952349203125,-0.0690181574046875,0.268789740125,-0.214337260414063,0.0619330858375,-0.162028605246875,0.488898273745312,-0.371685009364063,-0.0240193919390625,-0.179014370873437,-0.9939693815625,-0.96992798921875,-0.99935632390625,-0.99777986375,-0.9968158846875,-0.99962124390625,-0.99454262109375,-0.9883274196875,-0.99970998578125,-0.99951252171875,-0.9997527465625,-0.9998068134375,-0.98841106765625,-0.98879397953125,-0.999843104375,-0.99943521984375,-0.91379310328125,0.126009669051562,-0.8705357144375,0.38152125453125,-0.96875000046875,-0.0181759388351563
"48","SITTING",18,18,2,18,2,0.27727001877193,-0.0128691279736842,-0.144916679752632,-0.0932387954578947,-0.102830526164912,0.0744205317994561,0.909816469298246,0.12988647622807,0.403153896342105,-0.304312182317544,-0.351960534035088,0.217180890959649,0.076622889,0.00694560289491228,0.20704998322807,0.00305480402631579,0.201290925598246,-0.029343063177193,-0.0333057034385965,-0.0685796341105263,0.0323780848298246,-0.300450352719298,-0.0334226222280702,-0.165325817496491,-0.0954723233684211,-0.0397125591491228,0.100656763024561,-0.0282924828912281,0.203932005647368,-0.176537434957579,0.203932005647368,-0.176537434957579,0.339900635087719,-0.220301000683509,0.121204365263158,-0.198308727068421,0.470170148421053,-0.376515713824561,-0.0204922418508772,-0.145002397469123,-0.993144920175439,-0.976538530350877,-0.999719150175439,-0.999556048245614,-0.998843402105263,-0.999797262982456,-0.991924709824561,-0.983642391578947,-0.999733894035088,-0.999555989824561,-0.999737722105263,-0.999820234385965,-0.989961500350877,-0.988702701403509,-0.999846380877193,-0.999554722631579,-0.77858439154386,0.304581057473684,-0.752715120526316,0.459090849721053,-0.941520467894737,0.0492559518473684
"49","SITTING",19,19,2,19,2,0.273830316164384,-0.016739260030137,-0.0762377803657534,-0.544245910246575,-0.631655586328767,0.30624561029863,0.581371509041096,0.360343534657534,0.561258255438356,-0.651580535575342,-0.806746340205479,0.457199785506849,0.0753747129191781,0.0137921005843836,0.081759943760274,-0.188178576187671,0.0668417355027397,-0.0493324895863014,-0.0214151280054795,-0.0520207886438356,-0.00690369780273973,-0.140646089410959,0.181955102452055,-0.485480286643836,-0.100986131452055,-0.0425170215068493,-0.0442497204424658,-0.156635057775342,-0.0419442415438356,-0.0164799659534247,-0.0419442415438356,-0.0164799659534247,0.196391392001644,-0.0990643705208219,-0.164405643705479,0.0605288107191781,0.299609612756164,-0.213619166730137,-0.036687569739726,-0.160064246039726,-0.979238031780822,-0.960763181917808,-0.999300030273973,-0.997727850273973,-0.996524593150685,-0.999564372465753,-0.986775590136986,-0.979141571643836,-0.999641746986301,-0.999191221780822,-0.999603661780822,-0.999734944383562,-0.981743664931507,-0.968188675753425,-0.99980430109589,-0.999424062739726,-0.949929144246575,-0.0538580142455342,-0.842574473013699,0.268456602178082,-0.974710221780822,-0.192451620806849
"50","SITTING",20,20,2,20,2,0.278045439090909,-0.0147229305131818,-0.0927349976318182,-0.0725224699636364,-0.242736864362576,0.11411080596,0.924454522424242,0.0733385412878788,0.563051082409091,-0.347657523742424,-0.309390129651515,0.0359516240454545,0.0746568393030303,0.00597430268636364,0.203031905657576,-0.0588168865030303,0.109373846575758,0.149078278189394,-0.036405928969697,-0.0650689347121212,0.203284359595455,-0.151129748366667,-0.00927970677878788,-0.268413450772727,-0.0959970816060606,-0.0407299244348485,-0.0419836934863636,0.0602672141969697,-0.00418058329242424,-0.0481816095878788,-0.00418058329242424,-0.0481816095878788,0.160110559530606,-0.0744060588878788,-0.113302755172727,-0.00754387504696969,0.286138860454545,-0.209416434527273,-0.0269312978727273,-0.164363625121212,-0.981203064242424,-0.945198619242424,-0.998703004545455,-0.995813228939394,-0.991059841666667,-0.99914928030303,-0.982243603030303,-0.971158287575758,-0.999350754242424,-0.999060955151515,-0.998664435909091,-0.999482467727273,-0.969913284393939,-0.964643068787879,-0.999362938787879,-0.998186602575758,-0.848484848318182,0.0408663540363636,-0.878306878787879,0.22971324275,-0.944832945454545,-0.174980134954545
"51","SITTING",21,21,2,21,2,0.277539616823529,-0.0144009705494118,-0.111866160212941,-0.0274057048731765,0.0492982964690588,0.0677538439988235,0.940031368,0.0215206708823529,0.482313073811765,-0.168416461564706,0.2282979814,0.0587974126352941,0.0757109789882353,0.0121020139594259,0.228168755178824,-0.0555602840349412,0.159750118714235,0.0840648084658824,-0.0198712820612471,-0.0653077503317647,0.0349378618364706,0.273490652717647,-0.0832978465532941,-0.260248066390588,-0.101114775129412,-0.0391483428502824,0.106099197305882,0.3208111384,0.156755837215294,-0.158910866047059,0.156755837215294,-0.158910866047059,0.224806489609412,-0.159668689458118,0.0569633005058824,-0.116492241168588,0.437463912447059,-0.309823475709412,-0.0671640359364706,-0.153631587445882,-0.990610228,-0.968060947058824,-0.999335930588235,-0.99832216,-0.995894598470588,-0.999604198,-0.989759187058823,-0.979180438588235,-0.999614197529412,-0.999274186705882,-0.999546410235294,-0.999740346705882,-0.984893559764706,-0.979830938,-0.999768763647059,-0.999353330705882,-0.746855983635294,0.250062689644706,-0.847245564941177,0.327937039236471,-0.914328809411765,0.0449663254035294
"52","SITTING",22,22,2,22,2,0.273583822709677,-0.0123468446419355,-0.170681393854839,-0.437775063516129,-0.613777189725806,0.35064536133871,0.839305928709677,0.208553884,0.617098508387097,-0.750819870362903,-0.84972842183871,0.672223756,0.0807687311935484,-0.000842715149193548,0.132545074709677,-0.168052271622581,0.10022225823871,0.0589858766612903,-0.0360430675032258,-0.0793617444354839,0.166935441209677,-0.377231087104839,0.26079558743871,-0.522200600483871,-0.0986493161935484,-0.0423409822741935,-0.0483022079419355,-0.162185249335484,-0.0392421091532258,-0.0128905548951613,-0.0392421091532258,-0.0128905548951613,0.216574885645161,-0.173403758306452,-0.0711440149306452,-0.029402458,0.314851864280645,-0.257183526433871,-0.0926091677580645,-0.0293385731596774,-0.978505368225806,-0.939546007903226,-0.998561759677419,-0.995452586774194,-0.989333675806452,-0.999161667903226,-0.980944505967742,-0.963129472580645,-0.999307977903226,-0.998846255645161,-0.999031463548387,-0.999513728387097,-0.977266731129032,-0.959161754193548,-0.99893323516129,-0.996562531935484,-0.926585094032258,-0.0543672717149677,-0.888376856419355,0.207314701474194,-0.976840364354839,-0.17107118966129
"53","SITTING",23,23,2,23,2,0.273351251617647,-0.0133945015676471,-0.0398344552779412,-0.201182558337206,-0.0551924831279412,0.289862510194118,0.936509242941176,0.1217510625,0.487210752352941,-0.319895094558824,-0.0111378527794118,0.496315063235294,0.0770022352205882,0.0101351394211029,0.0949255858044118,-0.115965657044706,0.0354850909558823,0.236950757623529,-0.0472583464367647,-0.0684325551029412,0.0437678946686765,0.150625133282353,-0.148921750282353,-0.527935720160294,-0.0967422192647059,-0.0434602554691176,0.100761219432353,0.221833388077941,0.121344628614706,-0.124880100076471,0.121344628614706,-0.124880100076471,0.149749831001471,-0.195636092794118,0.186929022705882,-0.262297595558824,0.299411337441176,-0.377589104382353,0.104357592683824,-0.0144938801044118,-0.986325670882353,-0.953460406470588,-0.998572247352941,-0.995553356764706,-0.980306306029412,-0.999005355441177,-0.984550863529412,-0.978136218235294,-0.999226893235294,-0.998648440294118,-0.998944594852941,-0.999342697058824,-0.977149986617647,-0.957920288823529,-0.9995127225,-0.998123432058823,-0.811359025764706,0.162284907683824,-0.826330531779412,0.199533745057059,-0.941176470882353,0.125456560348529
"54","SITTING",24,24,2,24,2,0.273475690147059,-0.0131255097938235,-0.0637896905882353,-0.299151739565,-0.3616372425,0.218556313789706,0.919637604411765,0.182254651955882,0.547651828720588,-0.594472648323529,-0.465880859852941,0.336499322470588,0.0763318528529412,0.00476702575745588,0.0948653991558824,-0.103405650654412,1.68325754411766e-05,0.0234093448308824,-0.0356229619955882,-0.0750132697044118,0.127380640435147,-0.227364426366176,0.105737817836765,-0.346081616573529,-0.0951782658382353,-0.040616936,0.0486180224029412,0.0897945066911765,0.0422888710647059,-0.0680238838838235,0.0422888710647059,-0.0680238838838235,0.261347269476471,-0.181145646823529,-0.0330766393416176,-0.0752224797691176,0.384009701604412,-0.263326446676471,-0.0217013332526176,-0.212978016757353,-0.989529506764706,-0.962773200147059,-0.999378394264706,-0.998267405,-0.996974088970588,-0.999546767352941,-0.988857403235294,-0.979228238382353,-0.999592490441176,-0.999316247058823,-0.999511698235294,-0.999686251176471,-0.985676523823529,-0.981200181176471,-0.999771499852941,-0.999273422058824,-0.895537525,0.0943831689514706,-0.830065359852941,0.353544370380882,-0.935143288529412,-0.103804539543971
"55","SITTING",25,25,2,25,2,0.278541482461538,-0.0147696808030769,-0.110599476560615,-0.158833363492308,-0.294846884233231,0.245207706875385,0.865686078153846,0.208287142261538,0.487121060846154,-0.418908006707692,-0.426756829523077,0.442634180876923,0.0752087009912308,0.00485415893230769,0.239134813430769,-0.0173330079384615,0.0665123894430769,0.00138339640153846,-0.0352052091230769,-0.0748002714615385,0.0503752880510769,0.0651311826153846,0.0692230787123077,-0.445739875927692,-0.0954801379692308,-0.0391651423907692,0.116385076563954,0.0420331910153846,0.105816440449077,-0.12030067996,0.105816440449077,-0.12030067996,0.186712959363077,-0.16181379284,-0.0624888001430769,-0.0551055328984615,0.402937921707692,-0.304929608090769,0.0148034766923077,-0.204684155550769,-0.991405498153846,-0.959117259384615,-0.999482262,-0.998568662923077,-0.997320087538462,-0.999680838769231,-0.992478846153846,-0.982957002923077,-0.999649187538462,-0.999412303692308,-0.999678301692308,-0.999778830769231,-0.988002552461538,-0.983827801076923,-0.999721415846154,-0.998965901538462,-0.815384615415385,0.194658204369231,-0.876434676769231,0.300439878492308,-0.936094674923077,-0.0911441489753846
"56","SITTING",26,26,2,26,2,0.258243530166667,-0.00713364541358974,-0.107610293961538,-0.374083394730769,-0.462504830162821,0.376361984897436,0.782955611794872,0.223105562025641,0.533958846128205,-0.5125403,-0.76663516132641,0.495307795923077,0.0764443226333333,0.00692238958961538,0.150648609782051,-0.196870629935897,0.12802218970641,0.0457853427221795,-0.0370217449628205,-0.0840648503320513,0.00703963596538462,-0.352993104,0.261041579487821,-0.616392075847308,-0.095984817,-0.0403070205666667,0.0931627900897436,-0.0978524158564103,0.0456375839515385,-0.0684073263148718,0.0456375839515385,-0.0684073263148718,0.219821587562821,-0.134736582911538,-0.133320209551282,-0.00315020297948718,0.372732754923077,-0.257517823262821,-0.0228679399487179,-0.204401446030769,-0.982579546025641,-0.954299410641026,-0.999103762692308,-0.996267606282051,-0.992714220897436,-0.999477103589744,-0.992025427435897,-0.985862886410256,-0.999697476538462,-0.999462396923077,-0.99974515474359,-0.999793472820513,-0.990144882307692,-0.981740793333333,-0.99960997,-0.998530079230769,-0.89832007051282,0.0890797482948718,-0.837606837948718,0.336786740217949,-0.93556870525641,-0.185666085064103
"57","SITTING",27,27,2,27,2,0.273941302571429,-0.0155269799285714,-0.0860380791514286,-0.334004498254286,-0.387810923071429,0.279720996407714,0.839464714,0.212947021371429,0.432349782028571,-0.721975157585714,-0.757924607414286,0.657064690314286,0.0779038963571429,0.004670724222,0.179574116775714,-0.143127297586714,0.0204560526137143,0.0659501032158571,-0.0371830822285714,-0.0797345645214286,0.116367907622429,-0.591702451142857,0.400311950228571,-0.506337943658571,-0.0951635808,-0.0396410809285714,0.0495755013042857,-0.290411401,0.121653215745714,-0.116759684502857,0.121653215745714,-0.116759684502857,0.242185083514286,-0.140665906646571,0.0223195929,-0.106338234401429,0.439712900144286,-0.324110805642857,-0.0160095333571429,-0.189063894144286,-0.988682108428571,-0.974057855571429,-0.999364975285714,-0.997870790571429,-0.996462621142857,-0.999567331857143,-0.990839607428571,-0.985238583714286,-0.999687988571429,-0.999426688285714,-0.999703254714286,-0.999759641714286,-0.987207904714286,-0.984141119142857,-0.999716865571429,-0.999088542857143,-0.808866994714286,0.207855626508571,-0.772335601142857,0.357920769852857,-0.948717949428571,-0.0230774093425714
"58","SITTING",28,28,2,28,2,0.276977629444444,-0.0185404441258333,-0.0370641259152778,0.0711843546069444,-0.303545767773611,0.122099867541667,0.907331309166667,-0.112596728361111,0.569493134361111,0.289683733791667,-0.291617088527778,0.148426358364306,0.0768671621527778,0.0148338232684722,0.149658102670278,-0.0623304596236111,-0.0599596237763889,0.139124175995833,-0.0339018030166667,-0.0673943850555556,0.123353842966667,-0.0593732507555556,0.0761190456805556,-0.0770370046666667,-0.0953935055833333,-0.0408007786402778,0.00984868744305556,0.0703374726805556,-0.0110611697583333,-0.0306761643430556,-0.0110611697583333,-0.0306761643430556,0.180120147144444,-0.0882332870956944,-0.117277510223611,-0.00448339560875,0.215027497763889,-0.166533363,-0.0593173114004167,-0.109281380355556,-0.979820142638889,-0.946351650416667,-0.999079201527778,-0.997844579444444,-0.995132924861111,-0.999380254027778,-0.976891804583333,-0.963054247083333,-0.999320951527778,-0.999005549305556,-0.999017628888889,-0.99949569625,-0.973724326388889,-0.963117633611111,-0.999580934027778,-0.999090744305556,-0.901340995833333,0.0291999772481944,-0.88580246875,0.22911153675,-0.924501424861111,-0.137706077690278
"59","SITTING",29,29,2,29,2,0.2771799775,-0.016630680375,-0.081923488315,-0.3775424559,-0.3339517032,0.350809540083333,0.891563755166667,0.1556594569,0.440001132006667,-0.521611541933333,-0.638622397033333,0.469276652061667,0.0745438102516667,0.00598531404666667,0.229570528533333,-0.127531810566667,0.233526789553333,0.0247253258716667,-0.0379271112333333,-0.0755797672133333,0.06881821715,-0.414703483151667,0.497068930739167,-0.583588438131667,-0.0953636995833333,-0.040001843485,0.0851801572233333,-0.208077581483333,0.167172647178333,-0.158798639573333,0.167172647178333,-0.158798639573333,0.243502435221667,-0.184511479066667,-0.0223220859283333,-0.0855564188903333,0.43340646535,-0.313872768966667,-0.0224294263166667,-0.199833494148333,-0.991093963666667,-0.969609501666667,-0.999341764166667,-0.997531014833333,-0.996849131,-0.9996115005,-0.993445760166667,-0.983883193,-0.999712787666667,-0.9994481165,-0.999759474833333,-0.999804186,-0.988393569,-0.990329245333333,-0.999610973166667,-0.998592072833333,-0.763218390483333,0.250970927783333,-0.870899470666667,0.33623279745,-0.947863248333333,-0.0696604205566667
"60","SITTING",30,30,2,30,2,0.268336081379032,-0.00804731295322581,-0.0593667873437097,-0.126423193548387,-0.328286938903226,0.166701769966935,0.825473836935484,0.114588392624871,0.559589581612903,-0.334307213903226,-0.725300373516129,0.238840708240323,0.0760057731790323,0.00975692523887097,0.0916812911822581,-0.0465848443503226,0.190894015516129,0.0120929274945161,-0.0358426482048387,-0.074353558416129,0.149403757004032,-0.0380598704195161,-0.193412044919355,-0.467170650225806,-0.095270767516129,-0.0407930587264516,0.0128219393496774,0.166381305575806,-0.000580660912903224,-0.0658253091080645,-0.000580660912903224,-0.0658253091080645,0.213991393075806,-0.151954087304839,-0.0595152551532258,-0.0837460763725806,0.335106171629032,-0.238776545225806,0.0402878165,-0.268502107401613,-0.985008785,-0.954076042258065,-0.999248527580645,-0.997353199516129,-0.994256972258065,-0.999547798225806,-0.988775436451613,-0.980405717258064,-0.999704745322581,-0.999238806612903,-0.999594097580645,-0.999791469193548,-0.987034626451613,-0.982005883387097,-0.999376276290323,-0.997832207903226,-0.847608453870968,0.0705937003967742,-0.80593957983871,0.318768530887097,-0.944582299677419,-0.146608517580645
"61","STANDING",1,1,3,1,3,0.278917629056604,-0.0161375901037736,-0.10391130370566,0.128398753090566,-0.00543277440754717,0.288310475754717,0.942952000377358,-0.272983832264151,0.436448895716981,0.472574716981132,0.13784962990566,0.46985826,0.0753766542264151,0.00797573092830189,0.210956762773585,-0.0829516195943396,0.156032601584906,0.0744326620490566,-0.0239877347979245,-0.0593972209811321,0.0915966077792453,-0.0262946998830189,-0.00512713848867925,-0.459897160490566,-0.0996092129056604,-0.0440627877924528,0.119135411334906,0.10645139985283,0.199252568566038,-0.186670252428302,0.199252568566038,-0.186670252428302,0.334120370207547,-0.256406759698113,0.0784050477792453,-0.186654435060377,0.479399235603774,-0.320119718433962,0.00219194961320755,-0.285777842592453,-0.995249932641509,-0.977070847735849,-0.999736542075472,-0.99950443,-0.999093109056604,-0.99981734245283,-0.994630797358491,-0.985418704528302,-0.999762983396226,-0.999552433396226,-0.999832889056604,-0.99984008,-0.986386786037736,-0.988984455849057,-0.999844187924528,-0.999477463773585,-0.768379960943396,0.284555290773585,-0.878406707924528,0.422220102264151,-0.943880019811321,-0.0286057725328302
"62","STANDING",2,2,3,2,3,0.277911472222222,-0.0184208270166667,-0.138534155481481,0.281888797981481,0.0665274675074074,0.384642653314815,0.896928566851852,-0.370062696851852,0.526869881592593,0.674947212777778,0.334620620814815,0.611669641011111,0.0747588597592593,0.0103291774794444,0.23140431289963,-0.0553616232166667,0.172841820592593,0.181180902851852,-0.0238623875712963,-0.0820396577592593,0.0462759688537037,-0.145780534074074,0.0672573718277778,-0.503353001648148,-0.105562157888889,-0.042241953537037,0.118268693761111,0.0487083977740741,0.0593805881314815,-0.0833008972722222,0.0593805881314815,-0.0833008972722222,0.265986019351852,-0.215646690455556,-0.0341626064598704,-0.0767830144037037,0.399722810255556,-0.282779821925926,-0.0148559994787037,-0.212554993685185,-0.983946739814815,-0.959871697407407,-0.998994914444444,-0.997212761666667,-0.995271272407407,-0.999412478888889,-0.980973241666667,-0.970851337962963,-0.999320215925926,-0.998198299074074,-0.999396006481482,-0.999588437037037,-0.967037112037037,-0.972576152962963,-0.999125563333333,-0.999265147407407,-0.88761174962963,0.119649963903704,-0.894179894444444,0.304871865218519,-0.943019943333333,-0.0661266045796296
